" Datos Básicos  - Paro Registrado"
"Datos de: INDICADOR=PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE"
"FAMILIA INDICADOR",,"LABORAL",,,,
"INDICADOR",,"PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE",
,,VALOR,VALOR,VALOR,VALOR,
FECHA,MUNICIPIO,Sum,Sum,Sum,Sum,
,"47173 TRASPINEDO",          52,         678,          79,         698,
,"47174 TRIGUEROS DEL VALLE",          15,         191,          12,         250,
,"47175 TUDELA DE DUERO",         672,        6654,         776,        5692,
,"47176 UNION DE CAMPOS (LA)",           2,          80,           3,          34,
,"47177 URONES DE CASTROPONCE",           1,          15,           2,          29,
,"47178 URUEÑA",           4,          24,           6,          43,
,"47179 VALBUENA DE DUERO",          30,         216,          24,         204,
,"47180 VALDEARCOS DE LA VEGA",           6,          21,           5,          14,
,"47181 VALDENEBRO DE LOS VALLES",           3,          55,          13,         100,
,"47182 VALDESTILLAS",         193,        1192,         227,        1086,
,"47183 VALDUNQUILLO",           4,          47,           8,          51,
,"47184 VALORIA LA BUENA",          28,         386,          44,         375,
,"47185 VALVERDE DE CAMPOS",           6,          32,           6,          32,
,"47186 VALLADOLID",       26437,      255581,       26589,      198565,
,"47187 VEGA DE RUIPONCE",           8,          66,           3,          31,
,"47188 VEGA DE VALDETRONCO",           6,          45,           9,          42,
,"47189 VELASCALVARO",          27,         197,          23,         141,
,"47190 VELILLA",           2,          38,           1,          10,
,"47191 VELLIZA",           2,          32,           7,          82,
,"47192 VENTOSA DE LA CUESTA",           2,          64,          10,          30,
,"47193 VIANA DE CEGA",          98,        1085,         166,        1028,
,"47194 VILORIA",          11,         190,          20,         150,
,"47195 VILLABAÑEZ",          29,         344,          27,         348,
,"47196 VILLABARUZ DE CAMPOS",           .,           5,           4,          16,
,"47197 VILLABRAGIMA",          71,         577,         117,         405,
,"47198 VILLACARRALON",           1,          36,           .,          32,
,"47199 VILLACID DE CAMPOS",           .,          33,           6,          28,
,"47200 VILLACO",           2,          11,           .,          14,
,"47203 VILLAFRADES DE CAMPOS",           1,          28,          10,          46,
,"47204 VILLAFRANCA DE DUERO",           6,          95,          19,         137,
,"47205 VILLAFRECHOS",          23,         229,          32,         195,
,"47206 VILLAFUERTE",           .,          26,           3,          12,
,"47207 VILLAGARCIA DE CAMPOS",           8,         104,          24,          99,
,"47208 VILLAGOMEZ LA NUEVA",           5,          35,           1,          24,
,"47209 VILLALAN DE CAMPOS",           1,           9,           1,          35,
,"47210 VILLALAR DE LOS COMUNEROS",          28,         101,          15,         134,
,"47211 VILLALBA DE LA LOMA",          10,          20,           3,          12,
,"47212 VILLALBA DE LOS ALCORES",          23,         180,          24,         174,
,"47213 VILLALBARBA",           5,          49,           3,          16,
,"47214 VILLALON DE CAMPOS",          95,        1318,         110,         749,
,"47215 VILLAMURIEL DE CAMPOS",           2,          16,           1,          45,
,"47216 VILLAN DE TORDESILLAS",           7,          65,           5,          40,
,"47217 VILLANUBLA",          85,        1596,         151,        1206,
,"47218 VILLANUEVA DE DUERO",          92,         832,          91,         858,
,"47219 VILLANUEVA DE LA CONDESA",           7,          47,           3,          39,
,"47220 VILLANUEVA DE LOS CABALLEROS",           5,          93,          11,          57,
,"47221 VILLANUEVA DE LOS INFANTES",           6,          60,           2,          80,
,"47222 VILLANUEVA DE SAN MANCIO",          11,          53,           4,          28,
,"47223 VILLARDEFRADES",          10,         136,          18,         113,
,"47224 VILLARMENTERO DE ESGUEVA",           6,          64,           5,         104,
,"47225 VILLASEXMIR",           3,          21,           3,          28,
,"47226 VILLAVAQUERIN",          10,          87,          14,          74,
,"47227 VILLAVELLID",           .,          25,           5,          23,
,"47228 VILLAVERDE DE MEDINA",          48,         442,          51,         245,
,"47229 VILLAVICENCIO DE LOS CABALLEROS",           1,          34,           7,          89,
,"47230 WAMBA",          17,         175,          17,         188,
,"47231 ZARATAN",         214,        3641,         265,        2401,
,"47232 ZARZA (LA)",           7,          96,          18,          47,
,"49002 ABEZAMES",           1,          44,          11,          14,
,"49003 ALCAÑICES",          54,         498,         113,         650,
,"49004 ALCUBILLA DE NOGALES",           6,          53,          11,          70,
,"49005 ALFARAZ DE SAYAGO",           6,          77,          16,          48,
,"49006 ALGODRE",          20,         122,          12,         141,
,"49007 ALMARAZ DE DUERO",          10,         159,          20,         249,
,"49008 ALMEIDA DE SAYAGO",          30,         162,          44,         324,
,"49009 ANDAVIAS",          33,         274,          43,         303,
,"49010 ARCENILLAS",          42,         331,          19,         225,
,"49011 ARCOS DE LA POLVOROSA",          12,         118,          20,         184,
,"49012 ARGAÑIN",           1,          29,           3,          31,
,"49013 ARGUJILLO",           1,          96,           9,         114,
,"49014 ARQUILLINOS",           8,          23,          11,          75,
,"49015 ARRABALDE",          10,         252,           6,         261,
,"49016 ASPARIEGOS",          14,         260,          30,         268,
,"49017 ASTURIANOS",           7,         148,           2,         195,
,"49018 AYOO DE VIDRIALES",           6,          68,          12,         202,
,"49019 BARCIAL DEL BARCO",          24,         315,          26,         165,
,"49020 BELVER DE LOS MONTES",          10,         177,          33,         125,
,"49021 BENAVENTE",        2257,       21962,        2144,       13462,
,"49022 BENEGILES",          23,         206,          34,         184,
,"49023 BERMILLO DE SAYAGO",          61,         501,          70,         455,
,"49024 BOVEDA DE TORO (LA)",          47,         437,          55,         313,
,"49025 BRETO",           2,          69,           6,          53,
,"49026 BRETOCINO",          21,         107,          26,         196,
,"49027 BRIME DE SOG",           9,          88,          10,         136,
,"49028 BRIME DE URZ",           4,         104,          16,         113,
,"49029 BURGANES DE VALVERDE",          92,         582,          88,         524,
,"49030 BUSTILLO DEL ORO",           4,          56,           3,          27,
,"49031 CABAÑAS DE SAYAGO",           7,          73,          11,          97,
,"49032 CALZADILLA DE TERA",          20,         364,          34,         345,
,"49033 CAMARZANA DE TERA",          62,         648,          88,         747,
,"49034 CAÑIZAL",          20,         277,          38,         290,
,"49035 CAÑIZO",           5,         118,          23,          72,
,"49036 CARBAJALES DE ALBA",          27,         235,          32,         279,
,"49037 CARBELLINO",          16,         101,          14,         164,
,"49038 CASASECA DE CAMPEAN",           8,          75,           9,          53,
,"49039 CASASECA DE LAS CHANAS",          31,         204,          56,         234,
,"49040 CASTRILLO DE LA GUAREÑA",           5,          83,          10,          29,
,"49041 CASTROGONZALO",          38,         521,          41,         301,
,"49042 CASTRONUEVO",          26,         155,           5,         125,
,"49043 CASTROVERDE DE CAMPOS",          18,         104,          20,         129,
,"49044 CAZURRA",           4,          23,          10,          23,
,"49046 CERECINOS DE CAMPOS",           6,         113,          23,         140,
,"49047 CERECINOS DEL CARRIZAL",           5,         107,           9,          79,
,"49048 CERNADILLA",           2,          43,           3,          47,
,"49050 COBREROS",          16,         325,          53,         487,
,"49052 COOMONTE",           9,         124,          13,          70,
,"49053 CORESES",         103,         936,         152,         780,
,"49054 CORRALES DEL VINO",          89,         722,          69,         557,
,"49055 COTANES DEL MONTE",           4,          22,           7,          63,
,"49056 CUBILLOS",          33,         262,          35,         325,
,"49057 CUBO DE BENAVENTE",           1,          69,           7,         115,
,"49058 CUBO DE TIERRA DEL VINO (EL)",          40,         197,          50,         340,
,"49059 CUELGAMURES",           2,          67,           8,         136,
,"49061 ENTRALA",          19,         119,          14,         141,
,"49062 ESPADAÑEDO",           1,         106,          11,         168,
,"49063 FARAMONTANOS DE TABARA",          17,         177,          31,         274,
,"49064 FARIZA",          29,         159,          21,         247,
,"49065 FERMOSELLE",          83,         920,         104,        1315,
,"49066 FERRERAS DE ABAJO",          14,         355,          29,         338,
,"49067 FERRERAS DE ARRIBA",          10,         181,          21,         200,
,"49068 FERRERUELA",          38,         171,          31,         386,
,"49069 FIGUERUELA DE ARRIBA",           7,          95,          22,         212,
,"49071 FONFRIA",          57,         525,          48,         568,
,"49075 FRESNO DE LA POLVOROSA",           4,          73,          13,          87,
,"49076 FRESNO DE LA RIBERA",          30,         212,          41,         211,
,"49077 FRESNO DE SAYAGO",          10,          56,          14,         110,
,"49078 FRIERA DE VALVERDE",          10,          77,          16,         137,
,"49079 FUENTE ENCALADA",           2,          24,           2,          58,
,"49080 FUENTELAPEÑA",          40,         467,          45,         370,
,"49081 FUENTESAUCO",         122,        1435,         165,         988,
,"49082 FUENTES DE ROPEL",          44,         256,          23,         231,
,"49083 FUENTESECAS",           2,          10,           .,          18,
,"49084 FUENTESPREADAS",          18,         221,          32,         165,
,"49085 GALENDE",          58,         933,         132,        1140,
,"49086 GALLEGOS DEL PAN",           6,          73,          34,          91,
