FECHA,COD_MUNICIPIO,MUNICIPIO,POBLACION_MUJERES,POBLACION_HOMBRES,EMIGRACIONES CON DESTINO A LA MISMA PROVINCIA,INMIGRACIONES PROCEDENTES DE LA MISMA PROVINCIA,EMIGRACIONES CON DESTINO A OTRA PROVINCIA DE CASTILLA Y LEÓN,INMIGRACIONES PROCEDENTES DE OTRA PROVINCIA DE CASTILLA Y LEÓN,EMIGRACIONES CON DESTINO A OTRAS COMUNIDADES AUTÓNOMAS,INMIGRACIONES PROCEDENTES DE OTRAS COMUNIDADES AUTÓNOMAS,EMIGRACIONES CON DESTINO A OTROS PAÍSES
2016,42116,42116 MIÑO DE SAN ESTEBAN,19,33,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,42117,42117 MOLINOS DE DUERO,81,90,4.0,4.0,0.0,0.0,4.0,2.0,0.0
2016,42118,42118 MOMBLONA,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42119,42119 MONTEAGUDO DE LAS VICARIAS,101,111,2.0,0.0,1.0,0.0,11.0,12.0,1.0
2016,42120,42120 MONTEJO DE TIERMES,59,113,0.0,1.0,6.0,0.0,5.0,1.0,0.0
2016,42121,42121 MONTENEGRO DE CAMEROS,24,42,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2016,42123,42123 MORON DE ALMAZAN,101,112,1.0,3.0,3.0,0.0,3.0,1.0,0.0
2016,42124,42124 MURIEL DE LA FUENTE,28,38,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2016,42125,42125 MURIEL VIEJO,33,53,2.0,1.0,0.0,0.0,0.0,3.0,0.0
2016,42127,42127 NAFRIA DE UCERO,14,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42128,42128 NARROS,19,25,2.0,1.0,0.0,0.0,0.0,2.0,0.0
2016,42129,42129 NAVALENO,376,432,13.0,6.0,2.0,1.0,15.0,11.0,1.0
2016,42130,42130 NEPAS,20,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42131,42131 NOLAY,26,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42132,42132 NOVIERCAS,75,80,1.0,4.0,0.0,3.0,1.0,0.0,0.0
2016,42134,42134 OLVEGA,1771,1890,34.0,28.0,12.0,13.0,84.0,72.0,27.0
2016,42135,42135 ONCALA,31,44,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,42139,42139 PINILLA DEL CAMPO,10,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,42140,42140 PORTILLO DE SORIA,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42141,42141 POVEDA DE SORIA (LA),47,67,1.0,4.0,0.0,0.0,3.0,0.0,0.0
2016,42142,42142 POZALMURO,37,29,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,42144,42144 QUINTANA REDONDA,219,296,20.0,11.0,1.0,0.0,10.0,8.0,0.0
2016,42145,42145 QUINTANAS DE GORMAZ,63,89,5.0,4.0,0.0,0.0,7.0,4.0,0.0
2016,42148,42148 QUIÑONERIA,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42149,42149 RABANOS (LOS),212,280,21.0,17.0,0.0,1.0,6.0,4.0,0.0
2016,42151,42151 REBOLLAR,21,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42152,42152 RECUERDA,40,50,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,42153,42153 RELLO,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42154,42154 RENIEBLAS,43,65,3.0,1.0,0.0,0.0,0.0,2.0,0.0
2016,42155,42155 RETORTILLO DE SORIA,77,109,8.0,2.0,3.0,0.0,3.0,5.0,0.0
2016,42156,42156 REZNOS,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42157,42157 RIBA DE ESCALOTE (LA),5,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42158,42158 RIOSECO DE SORIA,55,74,7.0,2.0,0.0,0.0,1.0,3.0,2.0
2016,42159,42159 ROLLAMIENTA,14,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42160,42160 ROYO (EL),128,153,11.0,5.0,1.0,0.0,6.0,3.0,0.0
2016,42161,42161 SALDUERO,64,80,4.0,4.0,0.0,0.0,3.0,1.0,1.0
2016,42162,42162 SAN ESTEBAN DE GORMAZ,1437,1606,43.0,28.0,10.0,20.0,38.0,38.0,7.0
2016,42163,42163 SAN FELICES,24,34,2.0,0.0,0.0,0.0,2.0,6.0,0.0
2016,42164,42164 SAN LEONARDO DE YAGÜE,1052,1060,22.0,10.0,22.0,22.0,19.0,14.0,2.0
2016,42165,42165 SAN PEDRO MANRIQUE,258,335,8.0,8.0,0.0,1.0,7.0,10.0,7.0
2016,42166,42166 SANTA CRUZ DE YANGUAS,24,43,0.0,6.0,0.0,0.0,8.0,1.0,0.0
2016,42167,42167 SANTA MARIA DE HUERTA,133,167,3.0,1.0,1.0,1.0,7.0,0.0,1.0
2016,42168,42168 SANTA MARIA DE LAS HOYAS,49,64,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,42171,42171 SERON DE NAGIMA,60,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016,42172,42172 SOLIEDRA,16,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42173,42173 SORIA,20637,18534,309.0,417.0,92.0,147.0,577.0,440.0,424.0
2016,42174,42174 SOTILLO DEL RINCON,88,100,1.0,1.0,0.0,0.0,3.0,7.0,4.0
2016,42175,42175 SUELLACABRAS,10,14,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2016,42176,42176 TAJAHUERCE,13,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42177,42177 TAJUECO,32,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,42178,42178 TALVEILA,58,69,8.0,4.0,1.0,2.0,2.0,3.0,1.0
2016,42181,42181 TARDELCUENDE,208,231,5.0,10.0,0.0,2.0,5.0,4.0,0.0
2016,42182,42182 TARODA,23,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42183,42183 TEJADO,52,72,7.0,4.0,1.0,0.0,4.0,2.0,0.0
2016,42184,42184 TORLENGUA,29,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42185,42185 TORREBLACOS,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42187,42187 TORRUBIA DE SORIA,24,50,7.0,1.0,0.0,0.0,1.0,1.0,0.0
2016,42188,42188 TREVAGO,27,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42189,42189 UCERO,27,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42190,42190 VADILLO,45,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42191,42191 VALDEAVELLANO DE TERA,85,119,12.0,1.0,0.0,0.0,2.0,4.0,0.0
2016,42192,42192 VALDEGEÑA,14,29,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,42193,42193 VALDELAGUA DEL CERRO,6,14,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,42194,42194 VALDEMALUQUE,96,81,7.0,1.0,0.0,0.0,4.0,3.0,0.0
2016,42195,42195 VALDENEBRO,49,67,3.0,3.0,0.0,1.0,1.0,2.0,0.0
2016,42196,42196 VALDEPRADO,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42197,42197 VALDERRODILLA,34,43,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42198,42198 VALTAJEROS,11,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42200,42200 VELAMAZAN,30,52,1.0,0.0,0.0,0.0,0.0,5.0,0.0
2016,42201,42201 VELILLA DE LA SIERRA,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42202,42202 VELILLA DE LOS AJOS,9,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,42204,42204 VIANA DE DUERO,14,43,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42205,42205 VILLACIERVOS,32,60,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,42206,42206 VILLANUEVA DE GORMAZ,3,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,42207,42207 VILLAR DEL ALA,24,25,0.0,2.0,0.0,0.0,0.0,4.0,0.0
2016,42208,42208 VILLAR DEL CAMPO,8,14,2.0,2.0,0.0,0.0,1.0,1.0,0.0
2016,42209,42209 VILLAR DEL RIO,51,90,4.0,4.0,2.0,3.0,3.0,7.0,1.0
2016,42211,42211 VILLARES DE SORIA (LOS),39,52,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,42212,42212 VILLASAYAS,26,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,42213,42213 VILLASECA DE ARCIEL,17,19,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,42215,42215 VINUESA,419,492,17.0,5.0,0.0,0.0,12.0,7.0,1.0
2016,42216,42216 VIZMANOS,8,19,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2016,42217,42217 VOZMEDIANO,13,24,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,42218,42218 YANGUAS,37,67,10.0,3.0,1.0,0.0,8.0,4.0,0.0
2016,42219,42219 YELO,18,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42001,42001 ABEJAR,144,174,10.0,6.0,2.0,1.0,11.0,0.0,0.0
2017,42003,42003 ADRADAS,20,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42004,42004 AGREDA,1467,1526,20.0,19.0,2.0,2.0,49.0,43.0,2.0
2017,42006,42006 ALCONABA,68,123,8.0,9.0,0.0,0.0,1.0,0.0,0.0
2017,42007,42007 ALCUBILLA DE AVELLANEDA,52,60,0.0,0.0,2.0,0.0,1.0,2.0,0.0
2017,42008,42008 ALCUBILLA DE LAS PEÑAS,24,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,42009,42009 ALDEALAFUENTE,42,47,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42010,42010 ALDEALICES,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42011,42011 ALDEALPOZO,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42012,42012 ALDEALSEÑOR,14,17,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,42013,42013 ALDEHUELA DE PERIAÑEZ,16,21,2.0,0.0,1.0,0.0,0.0,2.0,0.0
2017,42014,42014 ALDEHUELAS (LAS),29,36,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2017,42015,42015 ALENTISQUE,14,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,42016,42016 ALIUD,4,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,42017,42017 ALMAJANO,84,95,3.0,6.0,0.0,0.0,1.0,1.0,0.0
2017,42018,42018 ALMALUEZ,62,86,4.0,1.0,0.0,0.0,5.0,2.0,0.0
2017,42019,42019 ALMARZA,258,346,19.0,8.0,7.0,0.0,10.0,5.0,0.0
2017,42020,42020 ALMAZAN,2731,2795,56.0,55.0,15.0,9.0,90.0,84.0,36.0
2017,42021,42021 ALMAZUL,29,41,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2017,42022,42022 ALMENAR DE SORIA,97,137,5.0,5.0,1.0,0.0,0.0,5.0,0.0
2017,42023,42023 ALPANSEQUE,26,34,1.0,0.0,0.0,0.0,1.0,6.0,0.0
2017,42024,42024 ARANCON,32,58,2.0,1.0,0.0,0.0,4.0,2.0,0.0
2017,42025,42025 ARCOS DE JALON,692,794,14.0,19.0,7.0,2.0,59.0,64.0,1.0
2017,42026,42026 ARENILLAS,14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42027,42027 AREVALO DE LA SIERRA,28,48,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2017,42028,42028 AUSEJO DE LA SIERRA,40,43,1.0,3.0,0.0,0.0,1.0,4.0,0.0
2017,42029,42029 BARAONA,57,86,5.0,1.0,0.0,0.0,6.0,8.0,0.0
2017,42030,42030 BARCA,39,64,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,42031,42031 BARCONES,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42032,42032 BAYUBAS DE ABAJO,66,80,4.0,4.0,0.0,0.0,4.0,5.0,0.0
2017,42033,42033 BAYUBAS DE ARRIBA,18,30,0.0,3.0,0.0,0.0,2.0,0.0,0.0
2017,42034,42034 BERATON,9,19,1.0,0.0,0.0,0.0,0.0,3.0,0.0
2017,42035,42035 BERLANGA DE DUERO,447,455,22.0,13.0,8.0,2.0,8.0,13.0,2.0
2017,42036,42036 BLACOS,21,24,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2017,42037,42037 BLIECOS,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42038,42038 BORJABAD,14,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42039,42039 BOROBIA,113,129,3.0,2.0,0.0,0.0,6.0,8.0,0.0
2017,42041,42041 BUBEROS,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42042,42042 BUITRAGO,27,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,2512,2472,53.0,32.0,27.0,18.0,74.0,78.0,22.0
2017,42044,42044 CABREJAS DEL CAMPO,21,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,42045,42045 CABREJAS DEL PINAR,151,205,3.0,5.0,3.0,1.0,5.0,8.0,0.0
2017,42046,42046 CALATAÑAZOR,23,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42048,42048 CALTOJAR,21,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42049,42049 CANDILICHERA,52,72,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,42050,42050 CAÑAMAQUE,9,24,2.0,0.0,0.0,0.0,1.0,2.0,0.0
2017,42051,42051 CARABANTES,10,9,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42052,42052 CARACENA,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42053,42053 CARRASCOSA DE ABAJO,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42054,42054 CARRASCOSA DE LA SIERRA,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42055,42055 CASAREJOS,80,91,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42056,42056 CASTILFRIO DE LA SIERRA,11,18,4.0,2.0,0.0,0.0,1.0,4.0,0.0
2017,42057,42057 CASTILRUIZ,85,96,2.0,1.0,2.0,1.0,6.0,2.0,3.0
2017,42058,42058 CASTILLEJO DE ROBLEDO,50,67,1.0,0.0,5.0,0.0,0.0,0.0,0.0
2017,42059,42059 CENTENERA DE ANDALUZ,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42060,42060 CERBON,13,21,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42061,42061 CIDONES,128,192,9.0,5.0,1.0,1.0,16.0,3.0,2.0
2017,42062,42062 CIGUDOSA,7,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2017,42063,42063 CIHUELA,23,26,0.0,0.0,0.0,1.0,2.0,3.0,0.0
2017,42064,42064 CIRIA,44,46,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2017,42065,42065 CIRUJALES DEL RIO,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42068,42068 COSCURITA,32,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,42069,42069 COVALEDA,842,907,12.0,8.0,8.0,13.0,23.0,8.0,0.0
2017,42070,42070 CUBILLA,14,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,42071,42071 CUBO DE LA SOLANA,83,99,7.0,3.0,1.0,0.0,2.0,12.0,0.0
2017,42073,42073 CUEVA DE AGREDA,26,44,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,42075,42075 DEVANOS,39,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42076,42076 DEZA,113,117,6.0,1.0,5.0,0.0,3.0,1.0,0.0
2017,42078,42078 DURUELO DE LA SIERRA,549,573,8.0,3.0,4.0,2.0,6.0,15.0,1.0
2017,42079,42079 ESCOBOSA DE ALMAZAN,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42080,42080 ESPEJA DE SAN MARCELINO,71,99,2.0,2.0,0.0,1.0,4.0,4.0,0.0
2017,42081,42081 ESPEJON,86,89,2.0,0.0,2.0,0.0,1.0,3.0,0.0
2017,42082,42082 ESTEPA DE SAN JUAN,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42083,42083 FRECHILLA DE ALMAZAN,11,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42084,42084 FRESNO DE CARACENA,7,13,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,42085,42085 FUENTEARMEGIL,80,107,1.0,0.0,0.0,0.0,6.0,3.0,0.0
2017,42086,42086 FUENTECAMBRON,15,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42087,42087 FUENTECANTOS,28,27,4.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,42088,42088 FUENTELMONGE,29,40,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2017,42089,42089 FUENTELSAZ DE SORIA,32,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,42090,42090 FUENTEPINILLA,33,58,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2017,42092,42092 FUENTES DE MAGAÑA,28,36,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,42093,42093 FUENTESTRUN,13,27,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2017,42094,42094 GARRAY,341,404,24.0,17.0,0.0,0.0,9.0,9.0,1.0
2017,42095,42095 GOLMAYO,1208,1353,73.0,69.0,5.0,6.0,29.0,39.0,7.0
2017,42096,42096 GOMARA,140,170,3.0,14.0,0.0,0.0,9.0,4.0,2.0
2017,42097,42097 GORMAZ,8,19,4.0,0.0,0.0,0.0,4.0,0.0,0.0
2017,42098,42098 HERRERA DE SORIA,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42100,42100 HINOJOSA DEL CAMPO,11,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42103,42103 LANGA DE DUERO,337,409,3.0,1.0,9.0,8.0,20.0,11.0,1.0
2017,42105,42105 LICERAS,26,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,42106,42106 LOSILLA (LA),4,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,42107,42107 MAGAÑA,33,47,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2017,42108,42108 MAJAN,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42110,42110 MATALEBRERAS,23,30,1.0,7.0,0.0,0.0,0.0,6.0,0.0
2017,42111,42111 MATAMALA DE ALMAZAN,154,168,15.0,8.0,1.0,1.0,2.0,4.0,0.0
2017,42113,42113 MEDINACELI,379,365,20.0,17.0,5.0,0.0,24.0,26.0,11.0
2017,42115,42115 MIÑO DE MEDINACELI,31,47,0.0,3.0,0.0,0.0,3.0,7.0,0.0
2017,42116,42116 MIÑO DE SAN ESTEBAN,16,31,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2017,42117,42117 MOLINOS DE DUERO,79,88,3.0,2.0,0.0,1.0,7.0,3.0,0.0
2017,42118,42118 MOMBLONA,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42119,42119 MONTEAGUDO DE LAS VICARIAS,99,107,4.0,2.0,0.0,0.0,8.0,3.0,0.0
2017,42120,42120 MONTEJO DE TIERMES,55,106,3.0,1.0,5.0,1.0,5.0,6.0,0.0
2017,42121,42121 MONTENEGRO DE CAMEROS,22,39,0.0,1.0,0.0,0.0,3.0,0.0,1.0
2017,42123,42123 MORON DE ALMAZAN,96,107,4.0,6.0,0.0,0.0,2.0,3.0,0.0
2017,42124,42124 MURIEL DE LA FUENTE,27,37,1.0,2.0,0.0,1.0,3.0,0.0,0.0
2017,42125,42125 MURIEL VIEJO,34,54,3.0,2.0,0.0,0.0,1.0,2.0,0.0
2017,42127,42127 NAFRIA DE UCERO,13,20,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,42128,42128 NARROS,19,26,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2017,42129,42129 NAVALENO,366,423,21.0,7.0,3.0,3.0,4.0,13.0,2.0
2017,42130,42130 NEPAS,19,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42131,42131 NOLAY,26,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42132,42132 NOVIERCAS,77,81,5.0,1.0,0.0,0.0,2.0,0.0,0.0
2017,42134,42134 OLVEGA,1742,1879,31.0,34.0,7.0,10.0,90.0,100.0,14.0
2017,42135,42135 ONCALA,31,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42139,42139 PINILLA DEL CAMPO,10,14,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2017,42140,42140 PORTILLO DE SORIA,5,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42141,42141 POVEDA DE SORIA (LA),44,70,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,42142,42142 POZALMURO,35,28,2.0,0.0,0.0,0.0,2.0,0.0,1.0
2017,42144,42144 QUINTANA REDONDA,214,279,18.0,17.0,2.0,2.0,8.0,9.0,0.0
2017,42145,42145 QUINTANAS DE GORMAZ,58,89,1.0,4.0,0.0,0.0,1.0,7.0,0.0
2017,42148,42148 QUIÑONERIA,4,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,42149,42149 RABANOS (LOS),207,272,20.0,11.0,1.0,6.0,8.0,12.0,0.0
2017,42151,42151 REBOLLAR,21,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42152,42152 RECUERDA,38,50,5.0,2.0,0.0,0.0,2.0,0.0,0.0
2017,42153,42153 RELLO,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42154,42154 RENIEBLAS,42,64,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,42155,42155 RETORTILLO DE SORIA,67,102,2.0,0.0,2.0,2.0,3.0,8.0,0.0
2017,42156,42156 REZNOS,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42157,42157 RIBA DE ESCALOTE (LA),3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42158,42158 RIOSECO DE SORIA,49,74,1.0,2.0,1.0,1.0,4.0,4.0,0.0
2017,42159,42159 ROLLAMIENTA,12,24,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2017,42160,42160 ROYO (EL),121,141,6.0,5.0,0.0,2.0,2.0,5.0,0.0
2017,42161,42161 SALDUERO,62,79,0.0,2.0,0.0,0.0,1.0,3.0,0.0
2017,42162,42162 SAN ESTEBAN DE GORMAZ,1425,1596,27.0,31.0,8.0,13.0,57.0,45.0,1.0
2017,42163,42163 SAN FELICES,23,35,0.0,1.0,0.0,0.0,5.0,1.0,0.0
2017,42164,42164 SAN LEONARDO DE YAGÜE,1019,1064,17.0,13.0,15.0,29.0,28.0,18.0,6.0
2017,42165,42165 SAN PEDRO MANRIQUE,266,336,8.0,4.0,1.0,2.0,6.0,21.0,1.0
2017,42166,42166 SANTA CRUZ DE YANGUAS,22,41,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2017,42167,42167 SANTA MARIA DE HUERTA,128,157,5.0,0.0,0.0,0.0,8.0,3.0,0.0
2017,42168,42168 SANTA MARIA DE LAS HOYAS,47,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42171,42171 SERON DE NAGIMA,54,67,4.0,1.0,0.0,0.0,6.0,15.0,0.0
2017,42172,42172 SOLIEDRA,15,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42173,42173 SORIA,20549,18332,256.0,411.0,130.0,111.0,507.0,538.0,140.0
2017,42174,42174 SOTILLO DEL RINCON,85,101,4.0,0.0,0.0,0.0,3.0,3.0,0.0
2017,42175,42175 SUELLACABRAS,11,16,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2017,42176,42176 TAJAHUERCE,13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42177,42177 TAJUECO,31,40,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2017,42178,42178 TALVEILA,53,70,1.0,2.0,1.0,2.0,0.0,1.0,0.0
2017,42181,42181 TARDELCUENDE,206,229,8.0,7.0,0.0,2.0,8.0,7.0,0.0
2017,42182,42182 TARODA,22,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42183,42183 TEJADO,50,66,9.0,4.0,0.0,0.0,4.0,2.0,0.0
2017,42184,42184 TORLENGUA,28,31,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,42185,42185 TORREBLACOS,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42187,42187 TORRUBIA DE SORIA,20,48,0.0,3.0,0.0,0.0,4.0,0.0,0.0
2017,42188,42188 TREVAGO,26,22,0.0,0.0,0.0,1.0,3.0,4.0,0.0
2017,42189,42189 UCERO,25,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42190,42190 VADILLO,43,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42191,42191 VALDEAVELLANO DE TERA,86,106,1.0,0.0,0.0,1.0,2.0,7.0,0.0
2017,42192,42192 VALDEGEÑA,12,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42193,42193 VALDELAGUA DEL CERRO,7,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2017,42194,42194 VALDEMALUQUE,90,74,3.0,2.0,0.0,0.0,7.0,3.0,0.0
2017,42195,42195 VALDENEBRO,48,66,4.0,0.0,0.0,0.0,3.0,2.0,0.0
2017,42196,42196 VALDEPRADO,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42197,42197 VALDERRODILLA,32,43,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,42198,42198 VALTAJEROS,11,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,42200,42200 VELAMAZAN,32,55,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2017,42201,42201 VELILLA DE LA SIERRA,9,14,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2017,42202,42202 VELILLA DE LOS AJOS,9,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,42204,42204 VIANA DE DUERO,14,39,0.0,1.0,0.0,0.0,2.0,2.0,0.0
2017,42205,42205 VILLACIERVOS,33,57,1.0,2.0,0.0,0.0,2.0,2.0,0.0
2017,42206,42206 VILLANUEVA DE GORMAZ,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,42207,42207 VILLAR DEL ALA,25,28,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2017,42208,42208 VILLAR DEL CAMPO,8,14,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2017,42209,42209 VILLAR DEL RIO,55,88,1.0,7.0,3.0,0.0,4.0,1.0,0.0
2017,42211,42211 VILLARES DE SORIA (LOS),35,51,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,42212,42212 VILLASAYAS,25,46,2.0,3.0,0.0,0.0,2.0,0.0,0.0
2017,42213,42213 VILLASECA DE ARCIEL,16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
